Date,Month,Hour,DayType,Season,BusinessHours,Outdoor_Temp_F,Zone_Temp_F,Cooling_kWh
2023-01-03 15:00,1,15,Weekday,Winter,Yes,66.4,85.84,14.9
2023-01-03 16:00,1,16,Weekday,Winter,Yes,65.39,85.05,16.66
2023-01-03 17:00,1,17,Weekday,Winter,Yes,63.26,85.07,20.7
2023-01-03 18:00,1,18,Weekday,Winter,No,59.12,83.73,10.39
2023-01-03 19:00,1,19,Weekday,Winter,No,55.86,82.15,13.54
2023-01-03 20:00,1,20,Weekday,Winter,No,53.26,82.79,13.74
2023-01-03 21:00,1,21,Weekday,Winter,No,51.46,80.9,11.35
2023-01-03 22:00,1,22,Weekday,Winter,No,50.45,81.28,7.8
2023-01-03 23:00,1,23,Weekday,Winter,No,48.84,80.9,10.56
2023-01-04 00:00,1,0,Weekday,Winter,No,46.86,80.15,7.19
2023-01-04 01:00,1,1,Weekday,Winter,No,44.26,80.18,5.91
2023-01-04 02:00,1,2,Weekday,Winter,No,41.2,76.61,3.97
2023-01-04 03:00,1,3,Weekday,Winter,No,38.76,78.54,2.29
2023-01-04 04:00,1,4,Weekday,Winter,No,37.94,77.94,5.15
2023-01-04 05:00,1,5,Weekday,Winter,No,37.42,78.22,3.68
2023-01-04 06:00,1,6,Weekday,Winter,No,36.41,76.48,4.33
2023-01-04 07:00,1,7,Weekday,Winter,No,35.96,76.39,3.45
2023-01-04 08:00,1,8,Weekday,Winter,Yes,38.9,76.35,8.92
2023-01-04 09:00,1,9,Weekday,Winter,Yes,44.46,77.91,7.73
2023-01-04 10:00,1,10,Weekday,Winter,Yes,50.51,81.99,14.7
2023-01-04 11:00,1,11,Weekday,Winter,Yes,55.37,82.17,11.51
2023-01-04 12:00,1,12,Weekday,Winter,Yes,58.18,83.98,16.02
2023-01-04 13:00,1,13,Weekday,Winter,Yes,59.63,82.33,15.0
2023-01-04 14:00,1,14,Weekday,Winter,Yes,60.08,82.66,14.32
2023-01-04 15:00,1,15,Weekday,Winter,Yes,59.45,82.75,14.59
2023-01-04 16:00,1,16,Weekday,Winter,Yes,57.22,82.11,15.27
2023-01-04 17:00,1,17,Weekday,Winter,Yes,54.78,83.33,11.63
2023-01-04 18:00,1,18,Weekday,Winter,No,52.28,81.59,7.99
2023-01-04 19:00,1,19,Weekday,Winter,No,50.45,80.07,11.76
2023-01-04 20:00,1,20,Weekday,Winter,No,48.84,81.7,8.34
2023-01-04 21:00,1,21,Weekday,Winter,No,46.24,79.11,7.36
2023-01-04 22:00,1,22,Weekday,Winter,No,43.28,79.69,2.53
2023-01-04 23:00,1,23,Weekday,Winter,No,42.08,78.38,3.67
2023-01-05 00:00,1,0,Weekday,Winter,No,39.66,78.28,5.65
2023-01-05 01:00,1,1,Weekday,Winter,No,37.94,77.6,2.76
2023-01-05 02:00,1,2,Weekday,Winter,No,37.42,78.44,6.35
2023-01-05 03:00,1,3,Weekday,Winter,No,35.88,76.07,3.96
2023-01-05 04:00,1,4,Weekday,Winter,No,34.43,75.5,0.0
2023-01-05 05:00,1,5,Weekday,Winter,No,33.46,76.87,4.11
2023-01-05 06:00,1,6,Weekday,Winter,No,33.08,76.48,2.11
2023-01-05 07:00,1,7,Weekday,Winter,No,33.08,76.98,0.0
2023-01-05 08:00,1,8,Weekday,Winter,Yes,36.54,75.88,8.94
2023-01-05 09:00,1,9,Weekday,Winter,Yes,41.96,79.24,12.41
2023-01-05 10:00,1,10,Weekday,Winter,Yes,49.31,79.72,13.88
2023-01-05 11:00,1,11,Weekday,Winter,Yes,54.74,82.64,15.11
2023-01-05 12:00,1,12,Weekday,Winter,Yes,57.1,82.1,13.8
2023-01-05 13:00,1,13,Weekday,Winter,Yes,59.18,82.91,17.11
2023-01-05 14:00,1,14,Weekday,Winter,Yes,60.08,85.46,16.43
2023-01-05 15:00,1,15,Weekday,Winter,Yes,61.24,83.19,19.33
2023-01-05 16:00,1,16,Weekday,Winter,Yes,60.28,83.74,17.17
2023-01-05 17:00,1,17,Weekday,Winter,Yes,56.69,83.49,15.13
2023-01-05 18:00,1,18,Weekday,Winter,No,52.1,81.4,10.81
2023-01-05 19:00,1,19,Weekday,Winter,No,48.84,80.61,7.76
2023-01-05 20:00,1,20,Weekday,Winter,No,45.08,77.67,7.14
2023-01-05 21:00,1,21,Weekday,Winter,No,42.98,78.19,14.71
2023-01-05 22:00,1,22,Weekday,Winter,No,41.2,77.5,6.75
2023-01-05 23:00,1,23,Weekday,Winter,No,38.24,77.06,0.0
2023-01-06 00:00,1,0,Weekday,Winter,No,35.88,77.14,0.29
2023-01-06 01:00,1,1,Weekday,Winter,No,35.58,77.43,6.0
2023-01-06 02:00,1,2,Weekday,Winter,No,35.96,76.7,3.12
2023-01-06 03:00,1,3,Weekday,Winter,No,35.96,78.13,3.1
2023-01-06 04:00,1,4,Weekday,Winter,No,35.44,76.29,2.44
2023-01-06 05:00,1,5,Weekday,Winter,No,33.9,75.78,0.91
2023-01-06 06:00,1,6,Weekday,Winter,No,32.45,77.27,0.0
2023-01-06 07:00,1,7,Weekday,Winter,No,33.16,76.33,6.49
2023-01-06 08:00,1,8,Weekday,Winter,Yes,37.44,78.33,9.26
2023-01-06 09:00,1,9,Weekday,Winter,Yes,44.02,78.16,8.43
2023-01-06 10:00,1,10,Weekday,Winter,Yes,50.51,80.67,15.56
2023-01-06 11:00,1,11,Weekday,Winter,Yes,55.37,83.31,17.62
2023-01-06 12:00,1,12,Weekday,Winter,Yes,59.96,83.27,13.09
2023-01-06 13:00,1,13,Weekday,Winter,Yes,63.74,84.61,12.72
2023-01-06 14:00,1,14,Weekday,Winter,Yes,65.57,84.72,16.39
2023-01-06 15:00,1,15,Weekday,Winter,Yes,66.54,84.31,18.46
2023-01-06 16:00,1,16,Weekday,Winter,Yes,64.61,86.06,21.3
2023-01-06 17:00,1,17,Weekday,Winter,Yes,60.65,82.65,18.25
2023-01-06 18:00,1,18,Weekday,Winter,No,56.06,83.88,12.04
2023-01-06 19:00,1,19,Weekday,Winter,No,52.8,82.94,12.11
2023-01-06 20:00,1,20,Weekday,Winter,No,47.89,80.74,10.84
2023-01-06 21:00,1,21,Weekday,Winter,No,44.96,78.74,5.3
2023-01-06 22:00,1,22,Weekday,Winter,No,43.8,79.05,5.07
2023-01-06 23:00,1,23,Weekday,Winter,No,40.67,78.87,5.94
2023-01-07 00:00,1,0,Weekend,Winter,No,40.8,78.7,3.11
2023-01-07 01:00,1,1,Weekend,Winter,No,40.3,77.6,3.4
2023-01-07 02:00,1,2,Weekend,Winter,No,39.54,78.94,5.99
2023-01-07 03:00,1,3,Weekend,Winter,No,39.4,78.27,7.85
2023-01-07 04:00,1,4,Weekend,Winter,No,37.86,75.59,4.64
2023-01-07 05:00,1,5,Weekend,Winter,No,38.2,77.21,2.41
2023-01-07 06:00,1,6,Weekend,Winter,No,39.54,77.49,5.09
2023-01-07 07:00,1,7,Weekend,Winter,No,38.76,77.16,6.41
2023-01-07 08:00,1,8,Weekend,Winter,No,42.04,77.1,2.07
2023-01-07 09:00,1,9,Weekend,Winter,No,48.53,81.32,7.36
2023-01-07 10:00,1,10,Weekend,Winter,No,55.07,82.75,15.85
2023-01-07 11:00,1,11,Weekend,Winter,No,61.49,83.83,11.31
2023-01-07 12:00,1,12,Weekend,Winter,No,66.35,85.29,13.7
2023-01-07 13:00,1,13,Weekend,Winter,No,69.78,85.37,11.02
2023-01-07 14:00,1,14,Weekend,Winter,No,71.06,86.58,13.66
2023-01-07 15:00,1,15,Weekend,Winter,No,71.58,87.57,21.23
2023-01-07 16:00,1,16,Weekend,Winter,No,70.81,86.27,15.29
2023-01-07 17:00,1,17,Weekend,Winter,No,67.04,87.1,12.82
2023-01-07 18:00,1,18,Weekend,Winter,No,62.63,84.62,11.63
2023-01-07 19:00,1,19,Weekend,Winter,No,56.88,83.06,7.08
2023-01-07 20:00,1,20,Weekend,Winter,No,52.8,81.83,11.25
2023-01-07 21:00,1,21,Weekend,Winter,No,50.82,82.44,7.35
2023-01-07 22:00,1,22,Weekend,Winter,No,49.37,80.22,6.04
2023-01-07 23:00,1,23,Weekend,Winter,No,46.08,78.39,3.94
2023-01-08 00:00,1,0,Weekend,Winter,No,44.06,80.1,5.13
2023-01-08 01:00,1,1,Weekend,Winter,No,45.74,79.62,5.21
2023-01-08 02:00,1,2,Weekend,Winter,No,44.63,80.47,9.57
2023-01-08 03:00,1,3,Weekend,Winter,No,42.46,78.53,7.61
2023-01-08 04:00,1,4,Weekend,Winter,No,40.82,79.94,6.64
2023-01-08 05:00,1,5,Weekend,Winter,No,42.86,77.64,8.18
2023-01-08 06:00,1,6,Weekend,Winter,No,44.96,78.91,8.49
2023-01-08 07:00,1,7,Weekend,Winter,No,44.44,80.35,7.08
2023-01-08 08:00,1,8,Weekend,Winter,No,48.68,79.52,10.24
2023-01-08 09:00,1,9,Weekend,Winter,No,56.7,82.59,11.38
2023-01-08 10:00,1,10,Weekend,Winter,No,67.01,87.14,19.14
2023-01-08 11:00,1,11,Weekend,Winter,No,73.74,87.28,20.38
2023-01-08 12:00,1,12,Weekend,Winter,No,76.18,87.46,19.37
2023-01-08 13:00,1,13,Weekend,Winter,No,78.16,90.37,15.09
2023-01-08 14:00,1,14,Weekend,Winter,No,80.13,89.05,18.03
2023-01-08 15:00,1,15,Weekend,Winter,No,80.96,90.23,21.13
2023-01-08 16:00,1,16,Weekend,Winter,No,80.44,90.21,17.14
2023-01-08 17:00,1,17,Weekend,Winter,No,75.33,88.57,18.6
2023-01-08 18:00,1,18,Weekend,Winter,No,69.65,86.63,18.49
2023-01-08 19:00,1,19,Weekend,Winter,No,63.91,85.21,12.1
2023-01-08 20:00,1,20,Weekend,Winter,No,58.04,84.63,8.56
2023-01-08 21:00,1,21,Weekend,Winter,No,54.26,81.58,12.75
2023-01-08 22:00,1,22,Weekend,Winter,No,51.9,80.82,9.22
2023-01-08 23:00,1,23,Weekend,Winter,No,51.08,80.91,10.25
2023-01-09 00:00,1,0,Weekday,Winter,No,51.08,81.39,7.31
2023-01-09 01:00,1,1,Weekday,Winter,No,50.45,80.49,13.55
2023-01-09 02:00,1,2,Weekday,Winter,No,50.63,80.54,12.26
2023-01-09 03:00,1,3,Weekday,Winter,No,50.45,80.86,8.89
2023-01-09 04:00,1,4,Weekday,Winter,No,49.37,80.32,13.03
2023-01-09 05:00,1,5,Weekday,Winter,No,47.76,80.28,7.92
2023-01-09 06:00,1,6,Weekday,Winter,No,48.1,80.24,10.6
2023-01-09 07:00,1,7,Weekday,Winter,No,48.4,79.5,10.04
2023-01-09 08:00,1,8,Weekday,Winter,Yes,51.48,81.11,8.52
2023-01-09 09:00,1,9,Weekday,Winter,Yes,59.21,83.16,15.11
2023-01-09 10:00,1,10,Weekday,Winter,Yes,65.9,85.72,17.12
2023-01-09 11:00,1,11,Weekday,Winter,Yes,70.31,86.15,17.61
2023-01-09 12:00,1,12,Weekday,Winter,Yes,73.12,88.4,19.54
2023-01-09 13:00,1,13,Weekday,Winter,Yes,74.57,87.28,23.26
2023-01-09 14:00,1,14,Weekday,Winter,Yes,75.02,88.12,21.96
2023-01-09 15:00,1,15,Weekday,Winter,Yes,74.39,86.71,19.69
2023-01-09 16:00,1,16,Weekday,Winter,Yes,73.42,86.79,17.87
2023-01-09 17:00,1,17,Weekday,Winter,Yes,70.1,86.73,21.6
2023-01-09 18:00,1,18,Weekday,Winter,No,66.84,86.09,14.88
2023-01-09 19:00,1,19,Weekday,Winter,No,64.24,85.95,14.69
2023-01-09 20:00,1,20,Weekday,Winter,No,62.96,85.56,15.91
2023-01-09 21:00,1,21,Weekday,Winter,No,60.02,84.04,15.01
2023-01-09 22:00,1,22,Weekday,Winter,No,59.7,84.42,12.82
2023-01-09 23:00,1,23,Weekday,Winter,No,59.82,83.16,12.54
2023-01-10 00:00,1,0,Weekday,Winter,No,57.22,83.26,8.87
2023-01-10 01:00,1,1,Weekday,Winter,No,55.42,84.43,6.54
2023-01-10 02:00,1,2,Weekday,Winter,No,55.04,82.31,12.35
2023-01-10 03:00,1,3,Weekday,Winter,No,53.88,80.82,12.29
2023-01-10 04:00,1,4,Weekday,Winter,No,51.9,82.63,11.18
2023-01-10 05:00,1,5,Weekday,Winter,No,50.45,81.11,8.15
2023-01-10 06:00,1,6,Weekday,Winter,No,49.37,79.55,8.32
2023-01-10 07:00,1,7,Weekday,Winter,No,48.4,81.24,7.6
2023-01-10 08:00,1,8,Weekday,Winter,Yes,50.96,80.61,8.03
2023-01-10 09:00,1,9,Weekday,Winter,Yes,55.9,82.95,14.15
2023-01-10 10:00,1,10,Weekday,Winter,Yes,60.34,84.89,21.76
2023-01-10 11:00,1,11,Weekday,Winter,Yes,63.22,84.55,14.06
2023-01-10 12:00,1,12,Weekday,Winter,Yes,64.56,85.03,15.69
2023-01-10 13:00,1,13,Weekday,Winter,Yes,65.57,85.3,17.62
2023-01-10 14:00,1,14,Weekday,Winter,Yes,67.18,86.4,18.2
2023-01-10 15:00,1,15,Weekday,Winter,Yes,68.0,84.91,14.92
2023-01-10 16:00,1,16,Weekday,Winter,Yes,67.37,86.03,17.61
2023-01-10 17:00,1,17,Weekday,Winter,Yes,64.08,83.9,16.72
2023-01-10 18:00,1,18,Weekday,Winter,No,62.06,83.89,9.1
2023-01-10 19:00,1,19,Weekday,Winter,No,60.9,84.23,8.63
2023-01-10 20:00,1,20,Weekday,Winter,No,57.66,82.52,13.92
2023-01-10 21:00,1,21,Weekday,Winter,No,55.42,82.54,10.47
2023-01-10 22:00,1,22,Weekday,Winter,No,53.88,82.62,9.92
2023-01-10 23:00,1,23,Weekday,Winter,No,53.06,81.91,10.24
2023-01-11 00:00,1,0,Weekday,Winter,No,49.49,79.31,6.9
2023-01-11 01:00,1,1,Weekday,Winter,No,46.42,79.85,4.01
2023-01-11 02:00,1,2,Weekday,Winter,No,46.04,78.96,5.34
2023-01-11 03:00,1,3,Weekday,Winter,No,46.04,80.03,9.83
2023-01-11 04:00,1,4,Weekday,Winter,No,47.72,80.08,8.35
2023-01-11 05:00,1,5,Weekday,Winter,No,46.61,80.25,4.61
2023-01-11 06:00,1,6,Weekday,Winter,No,44.96,80.28,12.56
2023-01-11 07:00,1,7,Weekday,Winter,No,47.9,80.25,6.09
2023-01-11 08:00,1,8,Weekday,Winter,Yes,51.78,81.49,10.84
2023-01-11 09:00,1,9,Weekday,Winter,Yes,56.52,81.11,16.15
2023-01-11 10:00,1,10,Weekday,Winter,Yes,60.78,85.25,17.37
2023-01-11 11:00,1,11,Weekday,Winter,Yes,63.22,84.86,23.74
2023-01-11 12:00,1,12,Weekday,Winter,Yes,65.19,85.05,19.09
2023-01-11 13:00,1,13,Weekday,Winter,Yes,66.54,84.26,20.09
2023-01-11 14:00,1,14,Weekday,Winter,Yes,66.92,85.49,15.26
2023-01-11 15:00,1,15,Weekday,Winter,Yes,66.92,85.3,18.69
2023-01-11 16:00,1,16,Weekday,Winter,Yes,65.76,85.13,17.39
2023-01-11 17:00,1,17,Weekday,Winter,Yes,63.78,85.32,14.98
2023-01-11 18:00,1,18,Weekday,Winter,No,60.02,82.11,12.69
2023-01-11 19:00,1,19,Weekday,Winter,No,56.76,82.26,12.09
2023-01-11 20:00,1,20,Weekday,Winter,No,53.63,82.61,15.27
2023-01-11 21:00,1,21,Weekday,Winter,No,51.98,82.05,13.4
2023-01-11 22:00,1,22,Weekday,Winter,No,50.2,80.74,10.41
2023-01-11 23:00,1,23,Weekday,Winter,No,47.76,80.67,7.44
2023-01-12 00:00,1,0,Weekday,Winter,No,46.42,80.87,8.86
2023-01-12 01:00,1,1,Weekday,Winter,No,46.56,81.57,11.46
2023-01-12 02:00,1,2,Weekday,Winter,No,45.78,80.28,4.57
2023-01-12 03:00,1,3,Weekday,Winter,No,43.28,78.87,6.12
2023-01-12 04:00,1,4,Weekday,Winter,No,43.76,79.34,1.7
2023-01-12 05:00,1,5,Weekday,Winter,No,42.65,79.18,8.66
2023-01-12 06:00,1,6,Weekday,Winter,No,38.69,78.8,5.61
2023-01-12 07:00,1,7,Weekday,Winter,No,38.72,77.94,7.45
2023-01-12 08:00,1,8,Weekday,Winter,Yes,44.64,79.64,9.83
2023-01-12 09:00,1,9,Weekday,Winter,Yes,52.64,81.11,13.3
2023-01-12 10:00,1,10,Weekday,Winter,Yes,60.67,83.21,15.0
2023-01-12 11:00,1,11,Weekday,Winter,Yes,66.35,84.71,16.74
2023-01-12 12:00,1,12,Weekday,Winter,Yes,69.78,87.1,18.65
2023-01-12 13:00,1,13,Weekday,Winter,Yes,71.58,87.25,22.34
2023-01-12 14:00,1,14,Weekday,Winter,Yes,71.96,86.61,15.12
2023-01-12 15:00,1,15,Weekday,Winter,Yes,72.59,86.41,18.71
2023-01-12 16:00,1,16,Weekday,Winter,Yes,73.04,88.72,21.41
2023-01-12 17:00,1,17,Weekday,Winter,Yes,69.47,86.55,20.27
2023-01-12 18:00,1,18,Weekday,Winter,No,65.24,85.41,11.05
2023-01-12 19:00,1,19,Weekday,Winter,No,58.79,81.95,12.57
2023-01-12 20:00,1,20,Weekday,Winter,No,54.41,84.01,8.42
2023-01-12 21:00,1,21,Weekday,Winter,No,53.43,82.15,10.87
2023-01-12 22:00,1,22,Weekday,Winter,No,50.64,80.69,16.0
2023-01-12 23:00,1,23,Weekday,Winter,No,47.76,79.71,7.07
2023-01-13 00:00,1,0,Weekday,Winter,No,45.78,79.27,1.5
2023-01-13 01:00,1,1,Weekday,Winter,No,44.96,78.88,8.15
2023-01-13 02:00,1,2,Weekday,Winter,No,44.96,79.84,7.33
2023-01-13 03:00,1,3,Weekday,Winter,No,44.44,79.37,5.36
2023-01-13 04:00,1,4,Weekday,Winter,No,42.9,80.58,8.1
2023-01-13 05:00,1,5,Weekday,Winter,No,42.08,78.15,2.93
2023-01-13 06:00,1,6,Weekday,Winter,No,40.82,79.48,3.76
2023-01-13 07:00,1,7,Weekday,Winter,No,39.92,79.2,11.64
2023-01-13 08:00,1,8,Weekday,Winter,Yes,44.02,79.44,10.36
2023-01-13 09:00,1,9,Weekday,Winter,Yes,50.51,79.65,15.44
2023-01-13 10:00,1,10,Weekday,Winter,Yes,56.52,82.67,17.29
2023-01-13 11:00,1,11,Weekday,Winter,Yes,61.94,84.01,20.53
2023-01-13 12:00,1,12,Weekday,Winter,Yes,66.35,86.46,14.02
2023-01-13 13:00,1,13,Weekday,Winter,Yes,69.16,87.02,16.1
2023-01-13 14:00,1,14,Weekday,Winter,Yes,71.14,86.67,19.76
2023-01-13 15:00,1,15,Weekday,Winter,Yes,71.44,87.63,19.25
2023-01-13 16:00,1,16,Weekday,Winter,Yes,69.9,85.66,20.97
2023-01-13 17:00,1,17,Weekday,Winter,Yes,66.14,85.54,18.61
2023-01-13 18:00,1,18,Weekday,Winter,No,61.1,83.96,11.99
2023-01-13 19:00,1,19,Weekday,Winter,No,57.85,83.43,7.91
2023-01-13 20:00,1,20,Weekday,Winter,No,52.92,82.31,10.4
2023-01-13 21:00,1,21,Weekday,Winter,No,48.22,82.36,9.83
2023-01-13 22:00,1,22,Weekday,Winter,No,45.78,81.0,8.05
2023-01-13 23:00,1,23,Weekday,Winter,No,43.28,78.59,2.19
2023-01-14 00:00,1,0,Weekend,Winter,No,42.08,80.13,4.35
2023-01-14 01:00,1,1,Weekend,Winter,No,40.82,78.57,7.95
2023-01-14 02:00,1,2,Weekend,Winter,No,40.55,78.11,1.09
2023-01-14 03:00,1,3,Weekend,Winter,No,41.0,78.51,4.69
2023-01-14 04:00,1,4,Weekend,Winter,No,41.0,79.02,7.93
2023-01-14 05:00,1,5,Weekend,Winter,No,41.0,78.78,4.68
2023-01-14 06:00,1,6,Weekend,Winter,No,41.0,79.63,2.32
2023-01-14 07:00,1,7,Weekend,Winter,No,41.63,78.25,6.64
2023-01-14 08:00,1,8,Weekend,Winter,No,44.92,80.81,5.94
2023-01-14 09:00,1,9,Weekend,Winter,No,51.66,81.6,8.71
2023-01-14 10:00,1,10,Weekend,Winter,No,59.14,84.61,11.52
2023-01-14 11:00,1,11,Weekend,Winter,No,64.9,85.12,18.15
2023-01-14 12:00,1,12,Weekend,Winter,No,69.34,85.11,15.16
2023-01-14 13:00,1,13,Weekend,Winter,No,73.37,87.47,21.65
2023-01-14 14:00,1,14,Weekend,Winter,No,75.02,88.89,19.95
2023-01-14 15:00,1,15,Weekend,Winter,No,75.02,88.52,19.48
2023-01-14 16:00,1,16,Weekend,Winter,No,74.39,88.26,18.55
2023-01-14 17:00,1,17,Weekend,Winter,No,71.1,88.17,18.16
2023-01-14 18:00,1,18,Weekend,Winter,No,66.14,85.74,15.18
2023-01-14 19:00,1,19,Weekend,Winter,No,60.47,84.85,15.78
2023-01-14 20:00,1,20,Weekend,Winter,No,55.61,82.5,11.4
2023-01-14 21:00,1,21,Weekend,Winter,No,51.65,81.07,13.65
2023-01-14 22:00,1,22,Weekend,Winter,No,49.37,81.09,11.53
2023-01-14 23:00,1,23,Weekend,Winter,No,47.76,79.91,9.48
2023-01-15 00:00,1,0,Weekend,Winter,No,48.72,80.13,9.71
2023-01-15 01:00,1,1,Weekend,Winter,No,48.22,80.39,11.9
2023-01-15 02:00,1,2,Weekend,Winter,No,45.26,79.72,7.41
2023-01-15 03:00,1,3,Weekend,Winter,No,45.74,78.57,7.91
2023-01-15 04:00,1,4,Weekend,Winter,No,46.94,79.27,3.22
2023-01-15 05:00,1,5,Weekend,Winter,No,49.36,81.24,9.44
2023-01-15 06:00,1,6,Weekend,Winter,No,51.08,80.81,10.2
2023-01-15 07:00,1,7,Weekend,Winter,No,48.14,79.24,4.65
2023-01-15 08:00,1,8,Weekend,Winter,No,50.14,81.2,13.62
2023-01-15 09:00,1,9,Weekend,Winter,No,54.74,81.9,11.29
2023-01-15 10:00,1,10,Weekend,Winter,No,58.36,83.29,9.76
2023-01-15 11:00,1,11,Weekend,Winter,No,62.39,86.03,12.26
2023-01-15 12:00,1,12,Weekend,Winter,No,65.72,86.16,11.71
2023-01-15 13:00,1,13,Weekend,Winter,No,67.55,85.36,19.55
2023-01-15 14:00,1,14,Weekend,Winter,No,68.0,85.33,21.47
2023-01-15 15:00,1,15,Weekend,Winter,No,67.37,86.44,16.04
2023-01-15 16:00,1,16,Weekend,Winter,No,66.4,86.44,11.87
2023-01-15 17:00,1,17,Weekend,Winter,No,64.86,85.64,13.5
2023-01-15 18:00,1,18,Weekend,Winter,No,64.04,84.39,16.49
2023-01-15 19:00,1,19,Weekend,Winter,No,64.04,84.5,15.22
2023-01-15 20:00,1,20,Weekend,Winter,No,62.89,85.86,14.23
2023-01-15 21:00,1,21,Weekend,Winter,No,62.58,84.31,16.68
2023-01-15 22:00,1,22,Weekend,Winter,No,62.44,85.0,10.74
2023-01-15 23:00,1,23,Weekend,Winter,No,61.43,86.19,13.49
