Date,Month,Hour,DayType,Season,BusinessHours,Outdoor_Temp_F,Zone_Temp_F,Cooling_kWh
2023-01-03 08:00,1,8,Weekday,Winter,Yes,47.27,69.35,3.6
2023-01-03 09:00,1,9,Weekday,Winter,Yes,51.86,70.13,21.07
2023-01-03 10:00,1,10,Weekday,Winter,Yes,55.74,70.3,16.53
2023-01-03 11:00,1,11,Weekday,Winter,Yes,58.8,70.71,15.93
2023-01-03 12:00,1,12,Weekday,Winter,Yes,60.6,71.79,23.45
2023-01-03 13:00,1,13,Weekday,Winter,Yes,61.61,70.91,19.8
2023-01-03 14:00,1,14,Weekday,Winter,Yes,64.9,71.74,17.09
2023-01-03 15:00,1,15,Weekday,Winter,Yes,66.4,72.41,19.52
2023-01-03 16:00,1,16,Weekday,Winter,Yes,65.39,72.36,24.29
2023-01-03 17:00,1,17,Weekday,Winter,Yes,63.26,71.62,26.5
2023-01-03 18:00,1,18,Weekday,Winter,No,59.12,71.83,25.64
2023-01-03 19:00,1,19,Weekday,Winter,No,55.86,71.23,39.47
2023-01-03 20:00,1,20,Weekday,Winter,No,53.26,71.97,27.16
2023-01-03 21:00,1,21,Weekday,Winter,No,51.46,71.32,28.49
2023-01-03 22:00,1,22,Weekday,Winter,No,50.45,71.09,28.73
2023-01-03 23:00,1,23,Weekday,Winter,No,48.84,70.44,18.14
2023-01-04 00:00,1,0,Weekday,Winter,No,46.86,70.33,4.89
2023-01-04 01:00,1,1,Weekday,Winter,No,44.26,70.41,11.65
2023-01-04 02:00,1,2,Weekday,Winter,No,41.2,70.87,1.84
2023-01-04 03:00,1,3,Weekday,Winter,No,38.76,68.62,16.47
2023-01-04 04:00,1,4,Weekday,Winter,No,37.94,69.73,14.95
2023-01-04 05:00,1,5,Weekday,Winter,No,37.42,68.15,4.98
2023-01-04 06:00,1,6,Weekday,Winter,No,36.41,69.89,0.21
2023-01-04 07:00,1,7,Weekday,Winter,No,35.96,69.08,4.76
2023-01-04 08:00,1,8,Weekday,Winter,Yes,38.9,69.15,13.84
2023-01-04 09:00,1,9,Weekday,Winter,Yes,44.46,69.73,17.21
2023-01-04 10:00,1,10,Weekday,Winter,Yes,50.51,70.3,21.09
2023-01-04 11:00,1,11,Weekday,Winter,Yes,55.37,70.04,20.99
2023-01-04 12:00,1,12,Weekday,Winter,Yes,58.18,71.5,19.54
2023-01-04 13:00,1,13,Weekday,Winter,Yes,59.63,71.43,20.84
2023-01-04 14:00,1,14,Weekday,Winter,Yes,60.08,71.93,18.09
2023-01-04 15:00,1,15,Weekday,Winter,Yes,59.45,72.3,21.78
2023-01-04 16:00,1,16,Weekday,Winter,Yes,57.22,71.62,13.65
2023-01-04 17:00,1,17,Weekday,Winter,Yes,54.78,70.22,23.68
2023-01-04 18:00,1,18,Weekday,Winter,No,52.28,71.37,23.58
2023-01-04 19:00,1,19,Weekday,Winter,No,50.45,70.88,28.69
2023-01-04 20:00,1,20,Weekday,Winter,No,48.84,70.68,24.74
2023-01-04 21:00,1,21,Weekday,Winter,No,46.24,71.53,22.05
2023-01-04 22:00,1,22,Weekday,Winter,No,43.28,70.24,15.73
2023-01-04 23:00,1,23,Weekday,Winter,No,42.08,69.62,17.75
2023-01-05 00:00,1,0,Weekday,Winter,No,39.66,69.65,4.73
2023-01-05 01:00,1,1,Weekday,Winter,No,37.94,70.22,2.81
2023-01-05 02:00,1,2,Weekday,Winter,No,37.42,69.52,3.46
2023-01-05 03:00,1,3,Weekday,Winter,No,35.88,69.61,11.44
2023-01-05 04:00,1,4,Weekday,Winter,No,34.43,69.8,5.35
2023-01-05 05:00,1,5,Weekday,Winter,No,33.46,69.53,7.29
2023-01-05 06:00,1,6,Weekday,Winter,No,33.08,68.51,0.0
2023-01-05 07:00,1,7,Weekday,Winter,No,33.08,69.65,4.57
2023-01-05 08:00,1,8,Weekday,Winter,Yes,36.54,68.71,3.12
2023-01-05 09:00,1,9,Weekday,Winter,Yes,41.96,69.0,5.25
2023-01-05 10:00,1,10,Weekday,Winter,Yes,49.31,70.6,12.57
2023-01-05 11:00,1,11,Weekday,Winter,Yes,54.74,70.36,16.35
2023-01-05 12:00,1,12,Weekday,Winter,Yes,57.1,70.31,20.84
2023-01-05 13:00,1,13,Weekday,Winter,Yes,59.18,70.68,24.93
2023-01-05 14:00,1,14,Weekday,Winter,Yes,60.08,71.53,20.0
2023-01-05 15:00,1,15,Weekday,Winter,Yes,61.24,72.21,28.22
2023-01-05 16:00,1,16,Weekday,Winter,Yes,60.28,71.82,24.63
2023-01-05 17:00,1,17,Weekday,Winter,Yes,56.69,71.45,29.7
2023-01-05 18:00,1,18,Weekday,Winter,No,52.1,72.18,32.82
2023-01-05 19:00,1,19,Weekday,Winter,No,48.84,72.18,26.94
2023-01-05 20:00,1,20,Weekday,Winter,No,45.08,70.09,25.9
2023-01-05 21:00,1,21,Weekday,Winter,No,42.98,70.0,17.61
2023-01-05 22:00,1,22,Weekday,Winter,No,41.2,69.7,21.69
2023-01-05 23:00,1,23,Weekday,Winter,No,38.24,69.52,23.83
2023-01-06 00:00,1,0,Weekday,Winter,No,35.88,69.75,4.3
2023-01-06 01:00,1,1,Weekday,Winter,No,35.58,68.67,3.88
2023-01-06 02:00,1,2,Weekday,Winter,No,35.96,69.35,0.0
2023-01-06 03:00,1,3,Weekday,Winter,No,35.96,69.01,6.66
2023-01-06 04:00,1,4,Weekday,Winter,No,35.44,69.56,11.34
2023-01-06 05:00,1,5,Weekday,Winter,No,33.9,69.19,3.57
2023-01-06 06:00,1,6,Weekday,Winter,No,32.45,68.92,0.0
2023-01-06 07:00,1,7,Weekday,Winter,No,33.16,68.25,0.15
2023-01-06 08:00,1,8,Weekday,Winter,Yes,37.44,68.31,4.15
2023-01-06 09:00,1,9,Weekday,Winter,Yes,44.02,70.02,18.81
2023-01-06 10:00,1,10,Weekday,Winter,Yes,50.51,69.58,16.92
2023-01-06 11:00,1,11,Weekday,Winter,Yes,55.37,71.29,22.24
2023-01-06 12:00,1,12,Weekday,Winter,Yes,59.96,71.31,12.97
2023-01-06 13:00,1,13,Weekday,Winter,Yes,63.74,71.81,25.15
2023-01-06 14:00,1,14,Weekday,Winter,Yes,65.57,72.17,27.6
2023-01-06 15:00,1,15,Weekday,Winter,Yes,66.54,73.03,27.16
2023-01-06 16:00,1,16,Weekday,Winter,Yes,64.61,72.67,25.36
2023-01-06 17:00,1,17,Weekday,Winter,Yes,60.65,70.49,38.44
2023-01-06 18:00,1,18,Weekday,Winter,No,56.06,72.22,29.04
2023-01-06 19:00,1,19,Weekday,Winter,No,52.8,72.06,22.24
2023-01-06 20:00,1,20,Weekday,Winter,No,47.89,70.32,28.57
2023-01-06 21:00,1,21,Weekday,Winter,No,44.96,69.67,20.16
2023-01-06 22:00,1,22,Weekday,Winter,No,43.8,69.67,22.6
2023-01-06 23:00,1,23,Weekday,Winter,No,40.67,69.49,23.52
2023-01-07 00:00,1,0,Weekend,Winter,No,40.8,69.67,6.58
2023-01-07 01:00,1,1,Weekend,Winter,No,40.3,70.28,9.44
2023-01-07 02:00,1,2,Weekend,Winter,No,39.54,69.76,1.49
2023-01-07 03:00,1,3,Weekend,Winter,No,39.4,69.55,7.1
2023-01-07 04:00,1,4,Weekend,Winter,No,37.86,69.83,2.23
2023-01-07 05:00,1,5,Weekend,Winter,No,38.2,70.35,10.64
2023-01-07 06:00,1,6,Weekend,Winter,No,39.54,69.29,12.1
2023-01-07 07:00,1,7,Weekend,Winter,No,38.76,69.51,3.47
2023-01-07 08:00,1,8,Weekend,Winter,No,42.04,70.24,1.9
2023-01-07 09:00,1,9,Weekend,Winter,No,48.53,71.56,7.07
2023-01-07 10:00,1,10,Weekend,Winter,No,55.07,71.83,17.36
2023-01-07 11:00,1,11,Weekend,Winter,No,61.49,72.67,26.81
2023-01-07 12:00,1,12,Weekend,Winter,No,66.35,72.4,30.93
2023-01-07 13:00,1,13,Weekend,Winter,No,69.78,73.69,31.27
2023-01-07 14:00,1,14,Weekend,Winter,No,71.06,74.22,31.85
2023-01-07 15:00,1,15,Weekend,Winter,No,71.58,73.56,29.36
2023-01-07 16:00,1,16,Weekend,Winter,No,70.81,73.76,34.77
2023-01-07 17:00,1,17,Weekend,Winter,No,67.04,72.69,38.7
2023-01-07 18:00,1,18,Weekend,Winter,No,62.63,72.2,40.76
2023-01-07 19:00,1,19,Weekend,Winter,No,56.88,71.95,30.28
2023-01-07 20:00,1,20,Weekend,Winter,No,52.8,71.86,22.92
2023-01-07 21:00,1,21,Weekend,Winter,No,50.82,70.79,26.11
2023-01-07 22:00,1,22,Weekend,Winter,No,49.37,70.42,30.15
2023-01-07 23:00,1,23,Weekend,Winter,No,46.08,70.92,26.44
2023-01-08 00:00,1,0,Weekend,Winter,No,44.06,70.61,14.75
2023-01-08 01:00,1,1,Weekend,Winter,No,45.74,70.28,17.28
2023-01-08 02:00,1,2,Weekend,Winter,No,44.63,70.7,14.73
2023-01-08 03:00,1,3,Weekend,Winter,No,42.46,68.88,7.21
2023-01-08 04:00,1,4,Weekend,Winter,No,40.82,69.69,6.69
2023-01-08 05:00,1,5,Weekend,Winter,No,42.86,69.22,7.87
2023-01-08 06:00,1,6,Weekend,Winter,No,44.96,70.29,9.95
2023-01-08 07:00,1,7,Weekend,Winter,No,44.44,70.11,4.47
2023-01-08 08:00,1,8,Weekend,Winter,No,48.68,70.93,13.49
2023-01-08 09:00,1,9,Weekend,Winter,No,56.7,72.38,22.03
2023-01-08 10:00,1,10,Weekend,Winter,No,67.01,73.59,25.99
2023-01-08 11:00,1,11,Weekend,Winter,No,73.74,74.78,35.63
2023-01-08 12:00,1,12,Weekend,Winter,No,76.18,74.64,40.21
2023-01-08 13:00,1,13,Weekend,Winter,No,78.16,74.76,26.9
2023-01-08 14:00,1,14,Weekend,Winter,No,80.13,74.59,35.26
2023-01-08 15:00,1,15,Weekend,Winter,No,80.96,74.66,44.75
2023-01-08 16:00,1,16,Weekend,Winter,No,80.44,74.99,39.05
2023-01-08 17:00,1,17,Weekend,Winter,No,75.33,75.26,45.34
2023-01-08 18:00,1,18,Weekend,Winter,No,69.65,73.71,42.56
2023-01-08 19:00,1,19,Weekend,Winter,No,63.91,72.18,39.5
2023-01-08 20:00,1,20,Weekend,Winter,No,58.04,72.13,29.28
2023-01-08 21:00,1,21,Weekend,Winter,No,54.26,71.46,31.54
2023-01-08 22:00,1,22,Weekend,Winter,No,51.9,71.43,29.16
2023-01-08 23:00,1,23,Weekend,Winter,No,51.08,70.96,28.47
2023-01-09 00:00,1,0,Weekday,Winter,No,51.08,70.93,15.64
2023-01-09 01:00,1,1,Weekday,Winter,No,50.45,71.48,15.78
2023-01-09 02:00,1,2,Weekday,Winter,No,50.63,70.78,11.03
2023-01-09 03:00,1,3,Weekday,Winter,No,50.45,70.88,11.6
2023-01-09 04:00,1,4,Weekday,Winter,No,49.37,71.39,21.08
2023-01-09 05:00,1,5,Weekday,Winter,No,47.76,70.99,17.69
2023-01-09 06:00,1,6,Weekday,Winter,No,48.1,70.41,9.6
2023-01-09 07:00,1,7,Weekday,Winter,No,48.4,69.52,7.73
2023-01-09 08:00,1,8,Weekday,Winter,Yes,51.48,70.85,21.29
2023-01-09 09:00,1,9,Weekday,Winter,Yes,59.21,70.92,24.62
2023-01-09 10:00,1,10,Weekday,Winter,Yes,65.9,72.06,26.91
2023-01-09 11:00,1,11,Weekday,Winter,Yes,70.31,72.64,33.89
2023-01-09 12:00,1,12,Weekday,Winter,Yes,73.12,72.95,27.24
2023-01-09 13:00,1,13,Weekday,Winter,Yes,74.57,72.95,31.4
2023-01-09 14:00,1,14,Weekday,Winter,Yes,75.02,74.34,30.88
2023-01-09 15:00,1,15,Weekday,Winter,Yes,74.39,73.11,30.87
2023-01-09 16:00,1,16,Weekday,Winter,Yes,73.42,72.75,26.8
2023-01-09 17:00,1,17,Weekday,Winter,Yes,70.1,72.43,40.79
2023-01-09 18:00,1,18,Weekday,Winter,No,66.84,73.84,32.93
2023-01-09 19:00,1,19,Weekday,Winter,No,64.24,73.43,32.09
2023-01-09 20:00,1,20,Weekday,Winter,No,62.96,73.26,39.44
2023-01-09 21:00,1,21,Weekday,Winter,No,60.02,70.99,27.7
2023-01-09 22:00,1,22,Weekday,Winter,No,59.7,72.54,34.22
2023-01-09 23:00,1,23,Weekday,Winter,No,59.82,72.43,33.53
2023-01-10 00:00,1,0,Weekday,Winter,No,57.22,72.18,30.2
2023-01-10 01:00,1,1,Weekday,Winter,No,55.42,71.74,17.76
2023-01-10 02:00,1,2,Weekday,Winter,No,55.04,71.75,16.38
2023-01-10 03:00,1,3,Weekday,Winter,No,53.88,72.12,12.87
2023-01-10 04:00,1,4,Weekday,Winter,No,51.9,70.87,18.03
2023-01-10 05:00,1,5,Weekday,Winter,No,50.45,71.35,18.7
2023-01-10 06:00,1,6,Weekday,Winter,No,49.37,70.83,13.75
2023-01-10 07:00,1,7,Weekday,Winter,No,48.4,70.41,15.45
2023-01-10 08:00,1,8,Weekday,Winter,Yes,50.96,70.15,17.76
2023-01-10 09:00,1,9,Weekday,Winter,Yes,55.9,70.74,24.66
2023-01-10 10:00,1,10,Weekday,Winter,Yes,60.34,70.51,25.39
2023-01-10 11:00,1,11,Weekday,Winter,Yes,63.22,72.24,20.93
2023-01-10 12:00,1,12,Weekday,Winter,Yes,64.56,73.04,21.83
2023-01-10 13:00,1,13,Weekday,Winter,Yes,65.57,71.28,27.28
2023-01-10 14:00,1,14,Weekday,Winter,Yes,67.18,72.28,29.15
2023-01-10 15:00,1,15,Weekday,Winter,Yes,68.0,72.36,29.11
2023-01-10 16:00,1,16,Weekday,Winter,Yes,67.37,72.53,28.04
2023-01-10 17:00,1,17,Weekday,Winter,Yes,64.08,72.16,38.07
2023-01-10 18:00,1,18,Weekday,Winter,No,62.06,71.99,31.94
2023-01-10 19:00,1,19,Weekday,Winter,No,60.9,72.17,27.49
2023-01-10 20:00,1,20,Weekday,Winter,No,57.66,71.93,36.7
2023-01-10 21:00,1,21,Weekday,Winter,No,55.42,72.31,29.28
2023-01-10 22:00,1,22,Weekday,Winter,No,53.88,71.22,24.12
2023-01-10 23:00,1,23,Weekday,Winter,No,53.06,71.24,23.09
2023-01-11 00:00,1,0,Weekday,Winter,No,49.49,71.54,16.69
2023-01-11 01:00,1,1,Weekday,Winter,No,46.42,69.98,16.52
2023-01-11 02:00,1,2,Weekday,Winter,No,46.04,70.18,8.21
2023-01-11 03:00,1,3,Weekday,Winter,No,46.04,70.0,10.37
2023-01-11 04:00,1,4,Weekday,Winter,No,47.72,71.2,12.87
2023-01-11 05:00,1,5,Weekday,Winter,No,46.61,70.63,11.19
2023-01-11 06:00,1,6,Weekday,Winter,No,44.96,71.79,10.79
2023-01-11 07:00,1,7,Weekday,Winter,No,47.9,71.53,18.99
2023-01-11 08:00,1,8,Weekday,Winter,Yes,51.78,69.55,17.79
2023-01-11 09:00,1,9,Weekday,Winter,Yes,56.52,70.11,21.26
2023-01-11 10:00,1,10,Weekday,Winter,Yes,60.78,71.53,25.56
2023-01-11 11:00,1,11,Weekday,Winter,Yes,63.22,71.48,20.54
2023-01-11 12:00,1,12,Weekday,Winter,Yes,65.19,72.03,25.33
2023-01-11 13:00,1,13,Weekday,Winter,Yes,66.54,72.55,29.05
2023-01-11 14:00,1,14,Weekday,Winter,Yes,66.92,72.28,28.65
2023-01-11 15:00,1,15,Weekday,Winter,Yes,66.92,73.25,26.21
2023-01-11 16:00,1,16,Weekday,Winter,Yes,65.76,71.93,24.93
2023-01-11 17:00,1,17,Weekday,Winter,Yes,63.78,72.17,40.45
2023-01-11 18:00,1,18,Weekday,Winter,No,60.02,71.97,28.59
2023-01-11 19:00,1,19,Weekday,Winter,No,56.76,72.63,27.85
2023-01-11 20:00,1,20,Weekday,Winter,No,53.63,72.09,25.81
2023-01-11 21:00,1,21,Weekday,Winter,No,51.98,71.29,29.03
2023-01-11 22:00,1,22,Weekday,Winter,No,50.2,70.75,28.83
2023-01-11 23:00,1,23,Weekday,Winter,No,47.76,70.42,16.37
2023-01-12 00:00,1,0,Weekday,Winter,No,46.42,70.57,14.79
2023-01-12 01:00,1,1,Weekday,Winter,No,46.56,71.23,12.42
2023-01-12 02:00,1,2,Weekday,Winter,No,45.78,70.52,7.19
2023-01-12 03:00,1,3,Weekday,Winter,No,43.28,69.65,6.02
2023-01-12 04:00,1,4,Weekday,Winter,No,43.76,70.2,21.44
2023-01-12 05:00,1,5,Weekday,Winter,No,42.65,69.9,2.6
2023-01-12 06:00,1,6,Weekday,Winter,No,38.69,69.31,7.7
2023-01-12 07:00,1,7,Weekday,Winter,No,38.72,69.19,7.7
2023-01-12 08:00,1,8,Weekday,Winter,Yes,44.64,70.05,12.49
2023-01-12 09:00,1,9,Weekday,Winter,Yes,52.64,70.21,18.27
2023-01-12 10:00,1,10,Weekday,Winter,Yes,60.67,71.55,23.03
2023-01-12 11:00,1,11,Weekday,Winter,Yes,66.35,73.16,20.18
2023-01-12 12:00,1,12,Weekday,Winter,Yes,69.78,73.24,32.51
2023-01-12 13:00,1,13,Weekday,Winter,Yes,71.58,72.91,23.77
2023-01-12 14:00,1,14,Weekday,Winter,Yes,71.96,73.6,29.55
2023-01-12 15:00,1,15,Weekday,Winter,Yes,72.59,73.28,36.59
2023-01-12 16:00,1,16,Weekday,Winter,Yes,73.04,72.99,32.8
2023-01-12 17:00,1,17,Weekday,Winter,Yes,69.47,73.23,33.57
2023-01-12 18:00,1,18,Weekday,Winter,No,65.24,72.93,35.55
2023-01-12 19:00,1,19,Weekday,Winter,No,58.79,71.59,30.17
2023-01-12 20:00,1,20,Weekday,Winter,No,54.41,71.8,20.65
2023-01-12 21:00,1,21,Weekday,Winter,No,53.43,70.75,28.68
2023-01-12 22:00,1,22,Weekday,Winter,No,50.64,70.97,29.52
2023-01-12 23:00,1,23,Weekday,Winter,No,47.76,70.73,24.05
2023-01-13 00:00,1,0,Weekday,Winter,No,45.78,70.0,18.07
2023-01-13 01:00,1,1,Weekday,Winter,No,44.96,69.7,8.56
2023-01-13 02:00,1,2,Weekday,Winter,No,44.96,71.13,13.2
2023-01-13 03:00,1,3,Weekday,Winter,No,44.44,70.66,15.42
2023-01-13 04:00,1,4,Weekday,Winter,No,42.9,71.3,4.14
2023-01-13 05:00,1,5,Weekday,Winter,No,42.08,70.13,11.17
2023-01-13 06:00,1,6,Weekday,Winter,No,40.82,69.43,0.0
2023-01-13 07:00,1,7,Weekday,Winter,No,39.92,69.69,13.66
2023-01-13 08:00,1,8,Weekday,Winter,Yes,44.02,69.52,11.05
2023-01-13 09:00,1,9,Weekday,Winter,Yes,50.51,69.16,16.52
2023-01-13 10:00,1,10,Weekday,Winter,Yes,56.52,71.0,10.96
2023-01-13 11:00,1,11,Weekday,Winter,Yes,61.94,71.64,30.84
2023-01-13 12:00,1,12,Weekday,Winter,Yes,66.35,72.94,27.7
2023-01-13 13:00,1,13,Weekday,Winter,Yes,69.16,73.31,27.8
2023-01-13 14:00,1,14,Weekday,Winter,Yes,71.14,73.92,32.32
2023-01-13 15:00,1,15,Weekday,Winter,Yes,71.44,73.1,34.19
2023-01-13 16:00,1,16,Weekday,Winter,Yes,69.9,72.82,33.55
2023-01-13 17:00,1,17,Weekday,Winter,Yes,66.14,72.11,41.47
2023-01-13 18:00,1,18,Weekday,Winter,No,61.1,72.22,36.38
2023-01-13 19:00,1,19,Weekday,Winter,No,57.85,71.92,37.71
2023-01-13 20:00,1,20,Weekday,Winter,No,52.92,71.29,35.19
2023-01-13 21:00,1,21,Weekday,Winter,No,48.22,71.68,21.77
2023-01-13 22:00,1,22,Weekday,Winter,No,45.78,70.5,23.59
2023-01-13 23:00,1,23,Weekday,Winter,No,43.28,69.84,24.65
2023-01-14 00:00,1,0,Weekend,Winter,No,42.08,69.89,9.25
2023-01-14 01:00,1,1,Weekend,Winter,No,40.82,69.58,9.76
2023-01-14 02:00,1,2,Weekend,Winter,No,40.55,69.17,9.49
2023-01-14 03:00,1,3,Weekend,Winter,No,41.0,70.12,12.01
2023-01-14 04:00,1,4,Weekend,Winter,No,41.0,70.36,7.47
2023-01-14 05:00,1,5,Weekend,Winter,No,41.0,71.0,15.23
2023-01-14 06:00,1,6,Weekend,Winter,No,41.0,70.14,1.12
2023-01-14 07:00,1,7,Weekend,Winter,No,41.63,70.61,11.46
2023-01-14 08:00,1,8,Weekend,Winter,No,44.92,70.78,14.57
2023-01-14 09:00,1,9,Weekend,Winter,No,51.66,71.17,11.66
2023-01-14 10:00,1,10,Weekend,Winter,No,59.14,72.05,23.03
2023-01-14 11:00,1,11,Weekend,Winter,No,64.9,72.48,23.62
2023-01-14 12:00,1,12,Weekend,Winter,No,69.34,73.3,24.67
2023-01-14 13:00,1,13,Weekend,Winter,No,73.37,73.11,27.97
2023-01-14 14:00,1,14,Weekend,Winter,No,75.02,74.33,30.49
2023-01-14 15:00,1,15,Weekend,Winter,No,75.02,74.56,33.82
2023-01-14 16:00,1,16,Weekend,Winter,No,74.39,74.32,35.14
2023-01-14 17:00,1,17,Weekend,Winter,No,71.1,72.76,44.34
2023-01-14 18:00,1,18,Weekend,Winter,No,66.14,73.02,34.28
2023-01-14 19:00,1,19,Weekend,Winter,No,60.47,72.39,29.54
2023-01-14 20:00,1,20,Weekend,Winter,No,55.61,71.25,36.22
2023-01-14 21:00,1,21,Weekend,Winter,No,51.65,71.49,31.43
2023-01-14 22:00,1,22,Weekend,Winter,No,49.37,71.29,17.53
2023-01-14 23:00,1,23,Weekend,Winter,No,47.76,70.49,29.13
2023-01-15 00:00,1,0,Weekend,Winter,No,48.72,70.87,8.29
2023-01-15 01:00,1,1,Weekend,Winter,No,48.22,70.75,15.37
2023-01-15 02:00,1,2,Weekend,Winter,No,45.26,70.3,9.65
2023-01-15 03:00,1,3,Weekend,Winter,No,45.74,70.8,12.82
2023-01-15 04:00,1,4,Weekend,Winter,No,46.94,70.64,12.08
2023-01-15 05:00,1,5,Weekend,Winter,No,49.36,71.22,12.63
2023-01-15 06:00,1,6,Weekend,Winter,No,51.08,71.23,22.12
2023-01-15 07:00,1,7,Weekend,Winter,No,48.14,70.18,14.3
2023-01-15 08:00,1,8,Weekend,Winter,No,50.14,71.72,17.85
2023-01-15 09:00,1,9,Weekend,Winter,No,54.74,72.06,24.83
2023-01-15 10:00,1,10,Weekend,Winter,No,58.36,71.8,22.07
2023-01-15 11:00,1,11,Weekend,Winter,No,62.39,72.45,19.36
2023-01-15 12:00,1,12,Weekend,Winter,No,65.72,73.33,23.7
2023-01-15 13:00,1,13,Weekend,Winter,No,67.55,73.26,24.69
2023-01-15 14:00,1,14,Weekend,Winter,No,68.0,73.47,28.82
2023-01-15 15:00,1,15,Weekend,Winter,No,67.37,73.08,25.46
2023-01-15 16:00,1,16,Weekend,Winter,No,66.4,72.61,23.38
2023-01-15 17:00,1,17,Weekend,Winter,No,64.86,72.36,34.59
2023-01-15 18:00,1,18,Weekend,Winter,No,64.04,72.65,28.61
2023-01-15 19:00,1,19,Weekend,Winter,No,64.04,72.9,29.54
2023-01-15 20:00,1,20,Weekend,Winter,No,62.89,72.34,32.31
2023-01-15 21:00,1,21,Weekend,Winter,No,62.58,71.66,39.96
2023-01-15 22:00,1,22,Weekend,Winter,No,62.44,73.38,32.86
2023-01-15 23:00,1,23,Weekend,Winter,No,61.43,71.93,31.82
