Date,Month,Hour,DayType,Season,BusinessHours,Outdoor_Temp_F,Zone_Temp_F,Cooling_kWh
2023-01-05 17:00,1,17,Weekday,Winter,Yes,56.69,68.93,7.65
2023-01-05 18:00,1,18,Weekday,Winter,No,52.1,70.67,0.0
2023-01-05 19:00,1,19,Weekday,Winter,No,48.84,68.3,7.36
2023-01-05 20:00,1,20,Weekday,Winter,No,45.08,68.33,5.41
2023-01-05 21:00,1,21,Weekday,Winter,No,42.98,68.87,0.0
2023-01-05 22:00,1,22,Weekday,Winter,No,41.2,67.85,0.0
2023-01-05 23:00,1,23,Weekday,Winter,No,38.24,66.46,0.0
2023-01-06 00:00,1,0,Weekday,Winter,No,35.88,66.33,0.0
2023-01-06 01:00,1,1,Weekday,Winter,No,35.58,67.53,0.0
2023-01-06 02:00,1,2,Weekday,Winter,No,35.96,66.51,0.0
2023-01-06 03:00,1,3,Weekday,Winter,No,35.96,66.62,0.0
2023-01-06 04:00,1,4,Weekday,Winter,No,35.44,67.02,0.0
2023-01-06 05:00,1,5,Weekday,Winter,No,33.9,67.17,0.0
2023-01-06 06:00,1,6,Weekday,Winter,No,32.45,66.15,0.0
2023-01-06 07:00,1,7,Weekday,Winter,No,33.16,67.96,0.0
2023-01-06 08:00,1,8,Weekday,Winter,Yes,37.44,66.16,19.35
2023-01-06 09:00,1,9,Weekday,Winter,Yes,44.02,67.15,25.95
2023-01-06 10:00,1,10,Weekday,Winter,Yes,50.51,68.72,27.25
2023-01-06 11:00,1,11,Weekday,Winter,Yes,55.37,69.69,38.12
2023-01-06 12:00,1,12,Weekday,Winter,Yes,59.96,70.56,45.64
2023-01-06 13:00,1,13,Weekday,Winter,Yes,63.74,69.55,38.9
2023-01-06 14:00,1,14,Weekday,Winter,Yes,65.57,71.09,40.38
2023-01-06 15:00,1,15,Weekday,Winter,Yes,66.54,70.57,13.47
2023-01-06 16:00,1,16,Weekday,Winter,Yes,64.61,70.37,20.83
2023-01-06 17:00,1,17,Weekday,Winter,Yes,60.65,70.68,14.48
2023-01-06 18:00,1,18,Weekday,Winter,No,56.06,69.71,12.05
2023-01-06 19:00,1,19,Weekday,Winter,No,52.8,69.49,14.33
2023-01-06 20:00,1,20,Weekday,Winter,No,47.89,69.95,4.15
2023-01-06 21:00,1,21,Weekday,Winter,No,44.96,69.0,0.0
2023-01-06 22:00,1,22,Weekday,Winter,No,43.8,68.38,3.25
2023-01-06 23:00,1,23,Weekday,Winter,No,40.67,68.58,0.0
2023-01-07 00:00,1,0,Weekend,Winter,No,40.8,67.44,0.0
2023-01-07 01:00,1,1,Weekend,Winter,No,40.3,66.78,0.0
2023-01-07 02:00,1,2,Weekend,Winter,No,39.54,67.9,3.4
2023-01-07 03:00,1,3,Weekend,Winter,No,39.4,68.11,1.72
2023-01-07 04:00,1,4,Weekend,Winter,No,37.86,67.39,3.42
2023-01-07 05:00,1,5,Weekend,Winter,No,38.2,68.54,6.2
2023-01-07 06:00,1,6,Weekend,Winter,No,39.54,67.92,0.2
2023-01-07 07:00,1,7,Weekend,Winter,No,38.76,67.37,0.0
2023-01-07 08:00,1,8,Weekend,Winter,No,42.04,66.95,3.25
2023-01-07 09:00,1,9,Weekend,Winter,No,48.53,69.28,8.55
2023-01-07 10:00,1,10,Weekend,Winter,No,55.07,71.29,2.49
2023-01-07 11:00,1,11,Weekend,Winter,No,61.49,72.41,21.5
2023-01-07 12:00,1,12,Weekend,Winter,No,66.35,71.02,14.5
2023-01-07 13:00,1,13,Weekend,Winter,No,69.78,72.65,29.33
2023-01-07 14:00,1,14,Weekend,Winter,No,71.06,74.47,28.69
2023-01-07 15:00,1,15,Weekend,Winter,No,71.58,74.58,25.73
2023-01-07 16:00,1,16,Weekend,Winter,No,70.81,73.49,28.16
2023-01-07 17:00,1,17,Weekend,Winter,No,67.04,72.37,15.11
2023-01-07 18:00,1,18,Weekend,Winter,No,62.63,70.68,10.43
2023-01-07 19:00,1,19,Weekend,Winter,No,56.88,70.5,15.97
2023-01-07 20:00,1,20,Weekend,Winter,No,52.8,70.31,11.05
2023-01-07 21:00,1,21,Weekend,Winter,No,50.82,69.71,7.83
2023-01-07 22:00,1,22,Weekend,Winter,No,49.37,69.35,2.74
2023-01-07 23:00,1,23,Weekend,Winter,No,46.08,70.12,0.46
2023-01-08 00:00,1,0,Weekend,Winter,No,44.06,68.25,1.6
2023-01-08 01:00,1,1,Weekend,Winter,No,45.74,68.44,5.97
2023-01-08 02:00,1,2,Weekend,Winter,No,44.63,69.47,0.0
2023-01-08 03:00,1,3,Weekend,Winter,No,42.46,67.86,0.0
2023-01-08 04:00,1,4,Weekend,Winter,No,40.82,68.1,0.0
2023-01-08 05:00,1,5,Weekend,Winter,No,42.86,68.7,0.0
2023-01-08 06:00,1,6,Weekend,Winter,No,44.96,68.79,0.0
2023-01-08 07:00,1,7,Weekend,Winter,No,44.44,67.72,1.26
2023-01-08 08:00,1,8,Weekend,Winter,No,48.68,69.65,3.36
2023-01-08 09:00,1,9,Weekend,Winter,No,56.7,70.23,16.11
2023-01-08 10:00,1,10,Weekend,Winter,No,67.01,71.22,24.24
2023-01-08 11:00,1,11,Weekend,Winter,No,73.74,71.4,29.8
2023-01-08 12:00,1,12,Weekend,Winter,No,76.18,74.22,30.61
2023-01-08 13:00,1,13,Weekend,Winter,No,78.16,74.61,41.5
2023-01-08 14:00,1,14,Weekend,Winter,No,80.13,76.35,34.94
2023-01-08 15:00,1,15,Weekend,Winter,No,80.96,74.71,28.29
2023-01-08 16:00,1,16,Weekend,Winter,No,80.44,74.11,32.44
2023-01-08 17:00,1,17,Weekend,Winter,No,75.33,71.88,35.74
2023-01-08 18:00,1,18,Weekend,Winter,No,69.65,73.71,27.31
2023-01-08 19:00,1,19,Weekend,Winter,No,63.91,72.62,20.47
2023-01-08 20:00,1,20,Weekend,Winter,No,58.04,70.35,20.95
2023-01-08 21:00,1,21,Weekend,Winter,No,54.26,69.85,11.48
2023-01-08 22:00,1,22,Weekend,Winter,No,51.9,69.49,13.09
2023-01-08 23:00,1,23,Weekend,Winter,No,51.08,68.45,5.32
2023-01-09 00:00,1,0,Weekday,Winter,No,51.08,70.1,8.99
2023-01-09 01:00,1,1,Weekday,Winter,No,50.45,69.75,9.73
2023-01-09 02:00,1,2,Weekday,Winter,No,50.63,70.63,2.83
2023-01-09 03:00,1,3,Weekday,Winter,No,50.45,69.05,0.0
2023-01-09 04:00,1,4,Weekday,Winter,No,49.37,68.72,0.0
2023-01-09 05:00,1,5,Weekday,Winter,No,47.76,69.53,0.0
2023-01-09 06:00,1,6,Weekday,Winter,No,48.1,68.57,8.23
2023-01-09 07:00,1,7,Weekday,Winter,No,48.4,69.04,3.15
2023-01-09 08:00,1,8,Weekday,Winter,Yes,51.48,68.37,30.17
2023-01-09 09:00,1,9,Weekday,Winter,Yes,59.21,69.53,33.31
2023-01-09 10:00,1,10,Weekday,Winter,Yes,65.9,71.04,41.31
2023-01-09 11:00,1,11,Weekday,Winter,Yes,70.31,71.98,47.45
2023-01-09 12:00,1,12,Weekday,Winter,Yes,73.12,71.62,45.21
2023-01-09 13:00,1,13,Weekday,Winter,Yes,74.57,72.39,48.47
2023-01-09 14:00,1,14,Weekday,Winter,Yes,75.02,72.05,49.16
2023-01-09 15:00,1,15,Weekday,Winter,Yes,74.39,70.99,24.69
2023-01-09 16:00,1,16,Weekday,Winter,Yes,73.42,72.67,24.83
2023-01-09 17:00,1,17,Weekday,Winter,Yes,70.1,70.95,24.85
2023-01-09 18:00,1,18,Weekday,Winter,No,66.84,71.75,8.57
2023-01-09 19:00,1,19,Weekday,Winter,No,64.24,71.66,24.7
2023-01-09 20:00,1,20,Weekday,Winter,No,62.96,72.33,26.45
2023-01-09 21:00,1,21,Weekday,Winter,No,60.02,69.54,14.03
2023-01-09 22:00,1,22,Weekday,Winter,No,59.7,71.08,10.15
2023-01-09 23:00,1,23,Weekday,Winter,No,59.82,71.38,13.43
2023-01-10 00:00,1,0,Weekday,Winter,No,57.22,70.11,15.11
2023-01-10 01:00,1,1,Weekday,Winter,No,55.42,72.59,13.39
2023-01-10 02:00,1,2,Weekday,Winter,No,55.04,71.01,2.44
2023-01-10 03:00,1,3,Weekday,Winter,No,53.88,69.77,9.87
2023-01-10 04:00,1,4,Weekday,Winter,No,51.9,69.42,6.61
2023-01-10 05:00,1,5,Weekday,Winter,No,50.45,68.93,12.37
2023-01-10 06:00,1,6,Weekday,Winter,No,49.37,70.23,1.2
2023-01-10 07:00,1,7,Weekday,Winter,No,48.4,68.67,6.57
2023-01-10 08:00,1,8,Weekday,Winter,Yes,50.96,68.61,25.11
2023-01-10 09:00,1,9,Weekday,Winter,Yes,55.9,69.53,30.1
2023-01-10 10:00,1,10,Weekday,Winter,Yes,60.34,69.59,35.97
2023-01-10 11:00,1,11,Weekday,Winter,Yes,63.22,69.81,42.8
2023-01-10 12:00,1,12,Weekday,Winter,Yes,64.56,70.09,45.32
2023-01-10 13:00,1,13,Weekday,Winter,Yes,65.57,70.23,35.57
2023-01-10 14:00,1,14,Weekday,Winter,Yes,67.18,70.95,36.65
2023-01-10 15:00,1,15,Weekday,Winter,Yes,68.0,71.5,17.55
2023-01-10 16:00,1,16,Weekday,Winter,Yes,67.37,70.48,25.04
2023-01-10 17:00,1,17,Weekday,Winter,Yes,64.08,70.63,14.67
2023-01-10 18:00,1,18,Weekday,Winter,No,62.06,71.37,23.12
2023-01-10 19:00,1,19,Weekday,Winter,No,60.9,71.21,4.85
2023-01-10 20:00,1,20,Weekday,Winter,No,57.66,71.62,12.17
2023-01-10 21:00,1,21,Weekday,Winter,No,55.42,70.69,10.54
2023-01-10 22:00,1,22,Weekday,Winter,No,53.88,70.09,7.94
2023-01-10 23:00,1,23,Weekday,Winter,No,53.06,68.69,8.99
2023-01-11 00:00,1,0,Weekday,Winter,No,49.49,68.76,11.86
2023-01-11 01:00,1,1,Weekday,Winter,No,46.42,69.32,0.0
2023-01-11 02:00,1,2,Weekday,Winter,No,46.04,69.32,1.6
2023-01-11 03:00,1,3,Weekday,Winter,No,46.04,68.46,0.58
2023-01-11 04:00,1,4,Weekday,Winter,No,47.72,68.22,0.0
2023-01-11 05:00,1,5,Weekday,Winter,No,46.61,68.61,8.73
2023-01-11 06:00,1,6,Weekday,Winter,No,44.96,69.98,6.05
2023-01-11 07:00,1,7,Weekday,Winter,No,47.9,69.48,2.91
2023-01-11 08:00,1,8,Weekday,Winter,Yes,51.78,68.0,29.93
2023-01-11 09:00,1,9,Weekday,Winter,Yes,56.52,68.1,39.86
2023-01-11 10:00,1,10,Weekday,Winter,Yes,60.78,70.3,33.31
2023-01-11 11:00,1,11,Weekday,Winter,Yes,63.22,69.79,40.52
2023-01-11 12:00,1,12,Weekday,Winter,Yes,65.19,71.24,44.63
2023-01-11 13:00,1,13,Weekday,Winter,Yes,66.54,70.67,37.26
2023-01-11 14:00,1,14,Weekday,Winter,Yes,66.92,71.83,40.61
2023-01-11 15:00,1,15,Weekday,Winter,Yes,66.92,70.73,18.81
2023-01-11 16:00,1,16,Weekday,Winter,Yes,65.76,70.79,14.08
2023-01-11 17:00,1,17,Weekday,Winter,Yes,63.78,71.29,17.16
2023-01-11 18:00,1,18,Weekday,Winter,No,60.02,71.08,14.99
2023-01-11 19:00,1,19,Weekday,Winter,No,56.76,69.57,8.4
2023-01-11 20:00,1,20,Weekday,Winter,No,53.63,69.74,14.29
2023-01-11 21:00,1,21,Weekday,Winter,No,51.98,70.76,9.82
2023-01-11 22:00,1,22,Weekday,Winter,No,50.2,69.49,8.94
2023-01-11 23:00,1,23,Weekday,Winter,No,47.76,67.8,6.07
2023-01-12 00:00,1,0,Weekday,Winter,No,46.42,68.64,9.64
2023-01-12 01:00,1,1,Weekday,Winter,No,46.56,68.75,2.18
2023-01-12 02:00,1,2,Weekday,Winter,No,45.78,68.82,1.56
2023-01-12 03:00,1,3,Weekday,Winter,No,43.28,68.1,0.0
2023-01-12 04:00,1,4,Weekday,Winter,No,43.76,68.92,3.71
2023-01-12 05:00,1,5,Weekday,Winter,No,42.65,69.29,0.0
2023-01-12 06:00,1,6,Weekday,Winter,No,38.69,67.26,0.0
2023-01-12 07:00,1,7,Weekday,Winter,No,38.72,66.99,0.0
2023-01-12 08:00,1,8,Weekday,Winter,Yes,44.64,66.6,22.45
2023-01-12 09:00,1,9,Weekday,Winter,Yes,52.64,67.68,36.16
2023-01-12 10:00,1,10,Weekday,Winter,Yes,60.67,70.4,35.09
2023-01-12 11:00,1,11,Weekday,Winter,Yes,66.35,70.9,37.18
2023-01-12 12:00,1,12,Weekday,Winter,Yes,69.78,70.84,44.13
2023-01-12 13:00,1,13,Weekday,Winter,Yes,71.58,72.64,42.82
2023-01-12 14:00,1,14,Weekday,Winter,Yes,71.96,72.08,46.05
2023-01-12 15:00,1,15,Weekday,Winter,Yes,72.59,71.85,27.2
2023-01-12 16:00,1,16,Weekday,Winter,Yes,73.04,72.39,28.07
2023-01-12 17:00,1,17,Weekday,Winter,Yes,69.47,71.82,27.13
2023-01-12 18:00,1,18,Weekday,Winter,No,65.24,72.21,30.26
2023-01-12 19:00,1,19,Weekday,Winter,No,58.79,70.85,8.32
2023-01-12 20:00,1,20,Weekday,Winter,No,54.41,71.6,8.89
2023-01-12 21:00,1,21,Weekday,Winter,No,53.43,70.41,12.25
2023-01-12 22:00,1,22,Weekday,Winter,No,50.64,70.78,4.91
2023-01-12 23:00,1,23,Weekday,Winter,No,47.76,69.22,6.23
2023-01-13 00:00,1,0,Weekday,Winter,No,45.78,69.39,0.0
2023-01-13 01:00,1,1,Weekday,Winter,No,44.96,67.71,1.9
2023-01-13 02:00,1,2,Weekday,Winter,No,44.96,69.49,12.0
2023-01-13 03:00,1,3,Weekday,Winter,No,44.44,68.94,0.0
2023-01-13 04:00,1,4,Weekday,Winter,No,42.9,67.13,0.0
2023-01-13 05:00,1,5,Weekday,Winter,No,42.08,68.13,3.45
2023-01-13 06:00,1,6,Weekday,Winter,No,40.82,68.95,2.35
2023-01-13 07:00,1,7,Weekday,Winter,No,39.92,67.56,5.38
2023-01-13 08:00,1,8,Weekday,Winter,Yes,44.02,67.33,30.07
2023-01-13 09:00,1,9,Weekday,Winter,Yes,50.51,68.9,30.56
2023-01-13 10:00,1,10,Weekday,Winter,Yes,56.52,67.71,43.49
2023-01-13 11:00,1,11,Weekday,Winter,Yes,61.94,69.3,31.16
2023-01-13 12:00,1,12,Weekday,Winter,Yes,66.35,70.36,42.46
2023-01-13 13:00,1,13,Weekday,Winter,Yes,69.16,71.81,50.94
2023-01-13 14:00,1,14,Weekday,Winter,Yes,71.14,71.7,47.64
2023-01-13 15:00,1,15,Weekday,Winter,Yes,71.44,70.44,26.54
2023-01-13 16:00,1,16,Weekday,Winter,Yes,69.9,71.4,27.81
2023-01-13 17:00,1,17,Weekday,Winter,Yes,66.14,72.11,21.68
2023-01-13 18:00,1,18,Weekday,Winter,No,61.1,71.47,16.83
2023-01-13 19:00,1,19,Weekday,Winter,No,57.85,70.46,14.65
2023-01-13 20:00,1,20,Weekday,Winter,No,52.92,69.45,6.19
2023-01-13 21:00,1,21,Weekday,Winter,No,48.22,69.1,3.03
2023-01-13 22:00,1,22,Weekday,Winter,No,45.78,68.18,9.04
2023-01-13 23:00,1,23,Weekday,Winter,No,43.28,69.03,0.0
2023-01-14 00:00,1,0,Weekend,Winter,No,42.08,67.24,0.0
2023-01-14 01:00,1,1,Weekend,Winter,No,40.82,67.71,0.0
2023-01-14 02:00,1,2,Weekend,Winter,No,40.55,67.43,0.77
2023-01-14 03:00,1,3,Weekend,Winter,No,41.0,67.95,0.0
2023-01-14 04:00,1,4,Weekend,Winter,No,41.0,67.78,1.6
2023-01-14 05:00,1,5,Weekend,Winter,No,41.0,68.24,0.0
2023-01-14 06:00,1,6,Weekend,Winter,No,41.0,68.21,0.02
2023-01-14 07:00,1,7,Weekend,Winter,No,41.63,68.17,0.0
2023-01-14 08:00,1,8,Weekend,Winter,No,44.92,69.15,0.0
2023-01-14 09:00,1,9,Weekend,Winter,No,51.66,69.82,10.75
2023-01-14 10:00,1,10,Weekend,Winter,No,59.14,71.51,18.89
2023-01-14 11:00,1,11,Weekend,Winter,No,64.9,71.07,29.37
2023-01-14 12:00,1,12,Weekend,Winter,No,69.34,72.03,21.74
2023-01-14 13:00,1,13,Weekend,Winter,No,73.37,74.07,29.25
2023-01-14 14:00,1,14,Weekend,Winter,No,75.02,73.78,27.32
2023-01-14 15:00,1,15,Weekend,Winter,No,75.02,74.44,26.55
2023-01-14 16:00,1,16,Weekend,Winter,No,74.39,72.92,22.01
2023-01-14 17:00,1,17,Weekend,Winter,No,71.1,72.62,22.62
2023-01-14 18:00,1,18,Weekend,Winter,No,66.14,72.03,17.35
2023-01-14 19:00,1,19,Weekend,Winter,No,60.47,70.6,17.18
2023-01-14 20:00,1,20,Weekend,Winter,No,55.61,70.36,10.17
2023-01-14 21:00,1,21,Weekend,Winter,No,51.65,69.66,8.67
2023-01-14 22:00,1,22,Weekend,Winter,No,49.37,70.29,0.0
2023-01-14 23:00,1,23,Weekend,Winter,No,47.76,69.9,2.67
2023-01-15 00:00,1,0,Weekend,Winter,No,48.72,69.59,1.79
2023-01-15 01:00,1,1,Weekend,Winter,No,48.22,68.84,2.17
2023-01-15 02:00,1,2,Weekend,Winter,No,45.26,69.01,4.46
2023-01-15 03:00,1,3,Weekend,Winter,No,45.74,68.35,3.62
2023-01-15 04:00,1,4,Weekend,Winter,No,46.94,69.45,0.21
2023-01-15 05:00,1,5,Weekend,Winter,No,49.36,69.58,0.0
2023-01-15 06:00,1,6,Weekend,Winter,No,51.08,70.02,6.69
2023-01-15 07:00,1,7,Weekend,Winter,No,48.14,68.13,0.0
2023-01-15 08:00,1,8,Weekend,Winter,No,50.14,68.72,2.58
2023-01-15 09:00,1,9,Weekend,Winter,No,54.74,70.35,9.03
2023-01-15 10:00,1,10,Weekend,Winter,No,58.36,70.37,12.78
2023-01-15 11:00,1,11,Weekend,Winter,No,62.39,71.59,12.1
2023-01-15 12:00,1,12,Weekend,Winter,No,65.72,71.76,16.65
2023-01-15 13:00,1,13,Weekend,Winter,No,67.55,72.18,26.74
2023-01-15 14:00,1,14,Weekend,Winter,No,68.0,72.14,19.49
2023-01-15 15:00,1,15,Weekend,Winter,No,67.37,71.89,24.71
2023-01-15 16:00,1,16,Weekend,Winter,No,66.4,71.78,27.63
2023-01-15 17:00,1,17,Weekend,Winter,No,64.86,72.64,16.52
2023-01-15 18:00,1,18,Weekend,Winter,No,64.04,71.34,22.73
2023-01-15 19:00,1,19,Weekend,Winter,No,64.04,72.09,14.39
2023-01-15 20:00,1,20,Weekend,Winter,No,62.89,72.84,18.63
2023-01-15 21:00,1,21,Weekend,Winter,No,62.58,71.45,17.63
2023-01-15 22:00,1,22,Weekend,Winter,No,62.44,71.29,16.53
2023-01-15 23:00,1,23,Weekend,Winter,No,61.43,72.1,14.72
